host,dopant,content,T10,T50,T90,Width,Sharpness,Tp,Selected,Description
GST,"W,O","4%,1%",140.2959308922759,333.5600739170239,333.76306583445626,193.46713494218037,7.1105601466314035,343.4834834834835,False,"GST doped with W at 4%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and O at 1%. O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,As","1%,1%",128.90136703475312,151.52666709555686,151.72275083652917,22.82138380177605,9.404623680288953,151.77177177177177,True,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and As at 1%. As (Arsenic): Period 4, Z=33, M=74.92, Block p, Ox.states [-3,3,5], Ionic radius: 33.5 pm, charge=5, coord=IV, EN: 2.18 (resistance)"
GST,"W,As","1%,4%",128.90371207778907,151.5281235457415,151.7230421265661,22.819330048777033,8.537064929025249,151.77177177177177,True,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and As at 4%. As (Arsenic): Period 4, Z=33, M=74.92, Block p, Ox.states [-3,3,5], Ionic radius: 33.5 pm, charge=5, coord=IV, EN: 2.18 (resistance)"
GST,"W,As","2%,3%",134.29848026583875,151.53207772208322,151.72383296183443,17.425352695995684,8.556661788785972,151.77177177177177,True,"GST doped with W at 2%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and As at 3%. As (Arsenic): Period 4, Z=33, M=74.92, Block p, Ox.states [-3,3,5], Ionic radius: 33.5 pm, charge=5, coord=IV, EN: 2.18 (resistance)"
GST,"W,As","3%,2%",128.78063391102677,178.43739748489975,178.63042243992328,49.84978852889651,12.53879257359518,178.25825825825825,False,"GST doped with W at 3%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and As at 2%. As (Arsenic): Period 4, Z=33, M=74.92, Block p, Ox.states [-3,3,5], Ionic radius: 33.5 pm, charge=5, coord=IV, EN: 2.18 (resistance)"
GST,"W,As","4%,1%",129.0619665947829,157.8081845444006,158.02409937134303,28.96213277656014,6.774583073120956,157.65765765765767,True,"GST doped with W at 4%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and As at 1%. As (Arsenic): Period 4, Z=33, M=74.92, Block p, Ox.states [-3,3,5], Ionic radius: 33.5 pm, charge=5, coord=IV, EN: 2.18 (resistance)"
GST,"W,In","1%,1%",122.5615472723599,151.5234064539397,151.72209870820575,29.160551435845846,8.353555584482194,151.35135135135135,True,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and In at 1%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78 (resistance)"
GST,"W,In","1%,4%",122.52942884926019,151.5259058584931,151.72259858911644,29.19316973985626,8.403702972635157,151.77177177177177,True,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and In at 4%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78 (resistance)"
GST,"W,In","2%,3%",127.15189290373993,151.53079977009423,151.72357737143665,24.571684467696713,8.418780235331923,151.77177177177177,True,"GST doped with W at 2%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and In at 3%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78 (resistance)"
GST,"W,In","3%,2%",110.78633058464747,178.82683835963925,179.04464695120757,68.2583163665601,10.145532811794373,178.6786786786787,False,"GST doped with W at 3%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and In at 2%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78 (resistance)"
GST,"W,In","4%,1%",122.78481415507221,247.3773936976082,247.57758084162415,124.79276668655194,8.445995211454006,277.47747747747746,False,"GST doped with W at 4%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and In at 1%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78 (resistance)"
GST,"W,Se","1%,1%",130.60047791921448,150.26121621959246,150.46065165232733,19.860173733112845,7.154374611169189,150.51051051051053,True,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and Se at 1%. Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"W,Se","1%,4%",130.6684416193164,150.65984365427337,150.87671347559987,20.20827185628346,7.149440768224036,150.93093093093094,True,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and Se at 4%. Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"W,Se","2%,3%",133.8842731202303,150.67257466609232,150.87925967796363,16.99498655773334,7.070324337978505,150.93093093093094,True,"GST doped with W at 2%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and Se at 3%. Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"W,Se","3%,2%",130.31951132048124,176.31691509738127,176.52464428073793,46.20513296025669,5.6305165241603525,176.57657657657657,False,"GST doped with W at 3%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and Se at 2%. Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"W,Se","4%,1%",132.04642887667887,153.62392068231154,153.82388323556182,21.77745435888295,7.157572960154624,153.45345345345345,True,"GST doped with W at 4%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and Se at 1%. Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"W,TiO2","1%,1%",128.9184335676149,155.69879321099503,155.92053942298023,27.00210585536533,7.009833977814672,155.55555555555557,True,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and TiO2 at 1%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,TiO2","1%,4%",127.36561794815495,159.90253839912876,160.12465182397034,32.75903387581539,7.19830794052136,161.44144144144144,False,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and TiO2 at 4%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,TiO2","2%,3%",150.43435963845656,159.93013843879905,160.13017183190433,9.695812193447779,7.353429042379581,161.44144144144144,True,"GST doped with W at 2%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and TiO2 at 3%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,TiO2","3%,2%",178.52784415984988,328.51435838623985,328.7178866922634,150.1900425324135,8.823836405573939,343.4834834834835,False,"GST doped with W at 3%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and TiO2 at 2%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,TiO2","4%,1%",168.99430236433207,336.07487573689696,336.2840442164489,167.2897418521168,8.268531592683704,343.4834834834835,False,"GST doped with W at 4%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and TiO2 at 1%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,ZnO","1%,1%",68.71460673920008,151.44143249912685,151.7057039172433,82.99109717804323,7.947923714962183,151.77177177177177,False,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and ZnO at 1%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,ZnO","1%,4%",110.81405439555442,152.2893693909945,152.5479639682895,41.73390957273509,7.955169020202579,152.61261261261262,False,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and ZnO at 4%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,ZnO","2%,3%",149.5399486379756,153.21089718647963,153.40494220005908,3.8649935620834697,7.986622449751955,153.03303303303304,False,"GST doped with W at 2%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and ZnO at 3%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,ZnO","3%,2%",65.47194488570236,176.75647206680537,178.6063870730161,113.13444218731374,7.304826748216126,178.25825825825825,False,"GST doped with W at 3%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and ZnO at 2%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,ZnO","4%,1%",149.23995823443875,338.6071456633601,338.8085162197595,189.56855798532075,8.250873922832394,344.3243243243243,False,"GST doped with W at 4%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and ZnO at 1%. Zn (Zinc): Period 4, Z=30, M=65.38, Block d, Ox.states [2], Ionic radius: 60.0 pm, charge=2, coord=IV, EN: 1.65; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,SiO2","1%,1%",149.34016303866903,151.53013809671694,151.72344503676118,2.3832819980921442,7.580190563050747,151.77177177177177,False,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and SiO2 at 1%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,SiO2","1%,4%",149.329207107116,151.531073001721,151.723632017762,2.394424910645995,7.602589712875249,151.77177177177177,False,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and SiO2 at 4%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,SiO2","2%,3%",149.3819992059225,151.53388117176502,151.7241936517708,2.3421944458482926,7.833609189257297,151.77177177177177,False,"GST doped with W at 2%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and SiO2 at 3%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,SiO2","3%,2%",146.61298705611313,178.43342932832132,178.6296288086076,32.01664175249448,7.0316475093612105,178.25825825825825,False,"GST doped with W at 3%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and SiO2 at 2%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,SiO2","4%,1%",146.65706674646026,155.72723267204668,155.92622731519052,9.269160568730257,7.791776407010246,169.42942942942943,True,"GST doped with W at 4%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and SiO2 at 1%. Si (Silicon): Period 3, Z=14, M=28.09, Block p, Ox.states [-4,4], Ionic radius: 26.0 pm, charge=4, coord=IV, EN: 1.9; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,Al2O3","1%,1%",150.14568513623777,151.5341856653633,151.72425455049046,1.5785694142526836,7.504090344575159,151.77177177177177,False,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and Al2O3 at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,Al2O3","1%,4%",150.1530573062953,151.53476123605856,151.7243696646295,1.571312358334211,7.52918606326627,151.77177177177177,False,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and Al2O3 at 4%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,Al2O3","2%,3%",150.17572809057492,152.33893892623811,152.55787787533816,2.382149784763243,7.863866314091995,152.61261261261262,False,"GST doped with W at 2%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and Al2O3 at 3%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,Al2O3","3%,2%",151.7492221126658,178.43599923398148,178.63014278973964,26.880920677073846,8.26203604774384,178.25825825825825,True,"GST doped with W at 3%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and Al2O3 at 2%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,Al2O3","4%,1%",150.3420375396657,161.6080373156913,161.81109695262816,11.469059412962451,8.230239709935466,169.00900900900902,True,"GST doped with W at 4%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and Al2O3 at 1%. Al (Aluminum): Period 3, Z=13, M=26.98, Block p, Ox.states [3], Ionic radius: 39.0 pm, charge=3, coord=IV, EN: 1.61; O (Oxygen): Period 2, Z=8, M=16.00, Block p, Ox.states [-2], Ionic radius: 135.0 pm, charge=-2, coord=II, EN: 3.44 (resistance)"
GST,"W,In2Se3","1%,1%",127.52877777641055,151.53037041529032,151.72349150047586,24.19471372406531,6.342637372825827,151.77177177177177,True,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and In2Se3 at 1%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"W,In2Se3","1%,4%",127.33860898644876,151.53170713202266,151.72375884382234,24.385149857373577,9.711124267917933,151.77177177177177,True,"GST doped with W at 1%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and In2Se3 at 4%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"W,In2Se3","2%,3%",128.83877491183233,151.53460769750325,151.72433895691844,22.885564045086113,9.660968218477755,151.77177177177177,True,"GST doped with W at 2%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and In2Se3 at 3%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"W,In2Se3","3%,2%",119.38750949068215,178.84088850010204,179.0474569793001,59.65994748861796,8.58651444401082,178.6786786786787,False,"GST doped with W at 3%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and In2Se3 at 2%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"W,In2Se3","4%,1%",127.30114177429019,183.4782197977011,183.6746229385196,56.37348116422942,8.701476421125458,193.81381381381382,False,"GST doped with W at 4%. W (Tungsten): Period 6, Z=74, M=183.84, Block d, Ox.states [4,6], Ionic radius: 42.0 pm, charge=6, coord=IV, EN: 1.7 and In2Se3 at 1%. In (Indium): Period 5, Z=49, M=114.82, Block p, Ox.states [3], Ionic radius: 80.0 pm, charge=3, coord=VI, EN: 1.78; Se (Selenium): Period 4, Z=34, M=78.97, Block p, Ox.states [-2,2,4,6], Ionic radius: 28.000000000000004 pm, charge=6, coord=IV, EN: 2.55 (resistance)"
GST,"Ti,Cu","1%,1%",150.1634331247888,157.40264741544738,157.606655609216,7.443222484427196,6.694376555777037,156.8168168168168,True,"GST doped with Ti at 1%. Ti (Titanium): Period 4, Z=22, M=47.87, Block d, Ox.states [4], Ionic radius: 67.0 pm, charge=3, coord=VI, EN: 1.54 and Cu at 1%. Cu (Copper): Period 4, Z=29, M=63.55, Block d, Ox.states [2], Ionic radius: 56.99999999999999 pm, charge=2, coord=IVSQ, EN: 1.9 (resistance)"
